aplikasi,fold,text,true,pred,status
Shopee,1,semakin jaya shopee,netral,positif,SALAH
Shopee,1,kok punya saya gak bisa buka buat belanja di malesia,negatif,positif,SALAH
Shopee,1,kurirnya ngga ada yg benar,negatif,positif,SALAH
Shopee,2,"jujur sangat kecewa sebagai pengguna shopee, apalagi sama seluruh karyawan yang ada di DC bandung (nanjung), sering ada kehilangan tapi semua lalay gaada timbal balik atau itikad baik buat mengembalikan atau memperbenah cctv. seperti ada kesengajaan permainan karyawan yang bekerja di dalam. sumpah kecewa sama seluruh pegawai",negatif,positif,SALAH
Shopee,2,kenapa kalo iklan di game selalu di paksain masuk pley store itu sangat ga enak,negatif,positif,SALAH
Shopee,2,"aplikasi nya bagus bagus aja cuman kalo buka link/atau mau download sesuatu tiba tiba aplikasinya kebuka sendiri. plis deh ga semua orang kudu beli barang di shopee buru buru. aku mau buka link susah, buka chrome susah tiba tiba muncul aplikasi ini sendirinya ke buka. benerin lagi deh pengiklanannya plis jangan tiba tiba buka pas orang lagi sibuk sibuknya. ngeselin",netral,positif,SALAH
Shopee,2,ulasan .,netral,positif,SALAH
Shopee,2,"apliasi bajinga penipu barang udah du return uang tidak mau di kembalikan,hati hati yang belanja di sini sakarang,aku udah kenak",negatif,positif,SALAH
Shopee,2,"INF0 CS.INDODAX BANTUAN.O.8.I.3.2.O.6.6.6.S.S Jika ad indikasi Penipuan Dll, Terkait lND0DAX. segera Laporkan ke nomor layanan pusat untuk meminta pemblokiran rek pen!pu dan pembekuan sementara.",netral,positif,SALAH
Shopee,2,min tolong tambahkan bank CIMB niaga dong untuk metode pembayaran,netral,positif,SALAH
Shopee,2,"Saya beli sepatu di bulan juli, tetapi yg di kirim baju, saya sudah kirim balik dan sesuai prosedur shopee, saya memenuhi syarat pengembalian barang, barang saya kirim balik sejak 17 juli 2025, tetapi sampai sekarang tgl 1 Sept 2025 saat saya buat tulisan ini saya belum mendapatkan pengembalian dana saya. Saya hubungi penjual katanya prosedur penjualan sudah sesuai, saya di suruh komplain lewat CS Shopee, tapi ya gitu yg jawab robot IA. cari2 email-nya Shopee tdk nemu, nilainya hampir 500rb",negatif,positif,SALAH
Shopee,2,"ribet,pake suruh verifikasi wajah. orang dulu pake ip jelas wajah kelihatan lebih jelas,ini pindah ke android udah beberapa kali nyoba tetep aja ga bisa. dongo apa ini apk",negatif,positif,SALAH
Shopee,2,knapa login ya kluar Mulu lelet .,negatif,positif,SALAH
Shopee,2,"sekarang aplikasi ini jelek bgt. tiap login pasti otomatis masuk ke tiktok live, bikin kaget. Dan lemotnya naudzubillah, padahal ruang penyimpanan masih banyak, sinyal ok. tolong di perbaiki lagi, jadi males belanja di sini..",negatif,positif,SALAH
Shopee,2,sering los koneksi buka langsung video,negatif,positif,SALAH
Shopee,2,👍,netral,positif,SALAH
Shopee,2,ini gimana katanya habis din perbarui malah video iklan menganggu dan gak bisa belanja. kecewaaaaaaaaa,negatif,positif,SALAH
Shopee,2,"aplikasi engga beres, kalau engga ada niat buat pengembalian dana atau return, engga usah di ganti juga gapapa, toh saya bisa hapus akun dan hapus aplikasi nya, kayak engga ada aplikasi lain saja, ribet banget banyak alasan, bikin capek pengajuan saja, kayak urusan saya cuman ngurusin hal beginian saja. engga toko nya, engga ekspedisi nya, engga aplikasi nya, sama saja engga beres nya. ya semoga engga berkah deh duit receh saya buat kalian. aplikasi merugikan konsumen/pembeli.",negatif,positif,SALAH
Shopee,2,tolong buat smooth sedikit aplikasi nya,negatif,positif,SALAH
Shopee,2,ga ada alasan,netral,positif,SALAH
Shopee,2,di paksa nilai,netral,positif,SALAH
Shopee,2,segala dah bagus.diskon mantap.tapi kurir kalo brengsek GK bisa dilaporin,negatif,positif,SALAH
Shopee,2,shoop jam 10000,netral,positif,SALAH
Shopee,2,"apk ini memang memudahkan untuk berbelanja, tapi sudah 3 hari ini saya tidak bisa men CO barang yang saya inginkan, apakah hanya di saya aja yg bermasalah?",negatif,positif,SALAH
Shopee,2,😡😡😡😡 apk kaya anjeng pepek kontol,negatif,positif,SALAH
Shopee,2,dngn ada nya shopee saya,netral,positif,SALAH
Shopee,2,baru,netral,positif,SALAH
Shopee,2,"nyusahin, pas check out pertama katanya eror, di check out lagi malah dobel, ga bisa di cancel lagi salah satu.",negatif,positif,SALAH
Shopee,2,"susah login kembali, padahal no hp punya sendiri, dah otp dah password tetap aja mental / gagal",negatif,positif,SALAH
Shopee,2,pelayanan jlk dan masalah yg di laporkan tidak di tangan dengan baik tidak ada pemecahan masalah yg baik.,negatif,positif,SALAH
Shopee,2,"pengiriman nya kagak jelas, njing di tunda² mulu",negatif,positif,SALAH
Shopee,2,"min tolong di respon soal akun shopee tidak bisa vermuk, masa iya muka sendiri gak bisa vermuk",netral,positif,SALAH
Shopee,2,lelet,negatif,positif,SALAH
Shopee,2,"shoppy lumayan bisa membantu untuk mencari kebutuhan sehari hari, belum bisa komen banyak karena belum lama bergabung, semoga bisa terus meningkatkan pelayanan, kepuasan pelanggan adalah nilai untuk anda!!!",netral,positif,SALAH
Shopee,2,semakin jelek dan banyak iklan gak jelas,negatif,positif,SALAH
Shopee,3,"Saat awal buka aplikasi, knp lgsg diarahkan ke video ? Tidak semua org buka aplikasi, pingin nonton video, mana suaranya terlalu tinggi dan mengganggu",negatif,positif,SALAH
Shopee,3,yayayayab,netral,positif,SALAH
Shopee,3,"cih aku pesan barang lama banget ,pas aku beli barang gak sesuai expetasi ngebuat kastemer kecewa.",negatif,positif,SALAH
Shopee,3,belum di download,netral,positif,SALAH
Shopee,3,"akun saya di batasi dengan alasan transaksi tidak wajar, tolong di perbaiki!",netral,positif,SALAH
Shopee,3,hilangkan saja fitur otp sms jika kau tidak mengirim kode otpnya ke sms anj,negatif,positif,SALAH
Shopee,3,"bagus banget sih. Tapi iklannya ngejak ribut, jari ga ngapa ngapain kok tiba2 masuk ke shopee. RISIH NJIR",negatif,positif,SALAH
Shopee,3,"tiap buka aplikasi nyangkut mulu di live& video,udh klik ke berada juga suara videonya nyala teroosss,jd tiap buka kesel juga males.",negatif,positif,SALAH
Shopee,3,banyak pro d,netral,positif,SALAH
Shopee,3,pasti awal bulan banyak bag susah liat kokon komen Spil barang susah,negatif,positif,SALAH
Shopee,3,"lumayan sekarang paket di shopee lebih di perhatikan kembali,buat kurir yg kirim bantu kabari buyer nya dong,biar tau paket ya Samapi jam berapa klo bisa via WA,jadi kami buyer/pemesan tau kapan paket ya terkirim jam berapa sampai nya",netral,positif,SALAH
Shopee,3,iklan lu kek jemb0t,negatif,positif,SALAH
Shopee,3,"knapa lagi ini shopee express kok kumat""an kurirnya kadang satset kadang lama ☺️",negatif,positif,SALAH
Shopee,3,PENGIRIMAN SANGAT LAMBAT!,negatif,positif,SALAH
Shopee,3,mudah belanja di shopee barang sesuai dg gambar... kecuali pakaian kadang tidak sesuai gambar.....,negatif,positif,SALAH
Shopee,3,cuma belum bisa pakai payleter,negatif,positif,SALAH
Shopee,3,semakin jadi tempat sampah nih aplikasi. najis pake ini lagi,negatif,positif,SALAH
Shopee,3,maksa banget iklanya,negatif,positif,SALAH
Shopee,3,lembut kk,netral,positif,SALAH
Shopee,3,"saya sering belanja di shopee dan pengguna lama,kalau bisa kembangkan pembayaran lewat qris dong,tanpa ada biaya tambahan,penanganan,dll kalau bisa🫠😁",netral,positif,SALAH
Shopee,3,pengambilan paket sangat sulit tol,netral,positif,SALAH
Shopee,3,tolol,negatif,positif,SALAH
Shopee,3,"DAAANCCOKKKK, KONTOL, COKKK, MATI O AE KONTOL, JEMBOT, JANCCCOOOOOOOKKKKK ASSSUUUUUU MEMEEEEK SHOPEE KONTOLLLL KON MORO KENE COKKK ASSUUUU",negatif,positif,SALAH
Shopee,3,aku mau nanya ini bisa di antar kerumah ya,netral,positif,SALAH
Shopee,3,habis d update kok malah lemot 🙃,negatif,positif,SALAH
Shopee,3,👍,netral,positif,SALAH
Shopee,3,knp aplikasi shopee di perbaharui makin susah utuk akses game ya sdh di bersihkan clear cacha y msh susah di buka utk game ya,negatif,positif,SALAH
Shopee,3,padahal setiap bulan belanja kurang lebih 20 paket tapi spinjam tidak bisa digunakan anehh,negatif,positif,SALAH
Shopee,3,"cuman satu sih komentar aku,, alang kah bagus nya jika barang sampai, kurir nya atau pengantar barang nya chat dulu biar kita bisa nungu di rumah ajah gitu loe yaaa",netral,positif,SALAH
Shopee,3,SISTEM PENYELESAIAN KEMBALIAN BARANG & DANA TIDAK BECUS,negatif,positif,SALAH
Shopee,3,😜,netral,positif,SALAH
Shopee,4,lumayan,netral,positif,SALAH
Shopee,4,"pesanan bukan cod barang belum sampai tp keterangan sudah sampai ditrima yg bersangkutan, ga ada konfirmasi ap2 lewat wa, giliran komplain katanya demi target, iya karna kalau keterlambatan ga sesuai estimasi costomer dapat vocer 10.000 tp kalau sesuai costomer ga dapat vocer makanya status diubah sampai biar shopee ga rugi ngasih vocer 10.000 ke pelanggan, bukan soal 10.000 ribu tp soal kejujuran..",negatif,positif,SALAH
Shopee,4,"Terima kasih shopee, semoga all team di berikan kesehatan selalu,semakin sukses, sejahtera dan jaya.",netral,positif,SALAH
Shopee,4,Makin kesini makin ga nyaman........jd lemot.banyak bug....malah lg br sadar ad banyak biaya tambahan.....biaya adm.biaya layanan...makin gede,negatif,positif,SALAH
Shopee,4,"Shopee makin parah jasa pengirimanX mentang2 orderan dibawah 20rb ndak mau diantar dengan alasan di""pembeli menjadwalkan ulang waktu pengiriman""padahal pihak kurir tdak pernah menghubungi pembeli sekalipun tentang alamat pembeli tau2 barang dikembalikan gara2 pembeli tidak merespon",negatif,positif,SALAH
Shopee,4,Bintang 1 aja sih cocoknya ini aps,negatif,positif,SALAH
Shopee,4,"hai yang baca komen gw , baca aja bang gw gabut",netral,positif,SALAH
Shopee,4,"yang suka buat kecewa itu, suka salah ngasih info, katanya pesenan kita, setelah dicek dgn teliti ternyata punya orang lain,harus lebih teliti lagi ya dalam pengecekan nya",netral,positif,SALAH
Shopee,4,merugikan seller dengan fitur pengembalian barang yang dipesan pembeli. Semoga segera ada solusi jalan keluar yang sama sama tidak merugikan. Terutama mengenai dibebankannya biaya kirim oleh penjual.,negatif,positif,SALAH
Shopee,4,bisa ga sih GX usah nampilin iklan,negatif,positif,SALAH
Shopee,4,kenapa akun paylater di bekukan terus menerus padahal sudah lama sekali dan sudah di bayar lunas tolong di bantu 🙏 apa bisa di buka pembekuan nya atau saya yg harus mengganti akun yg baru lgi min 🙏,negatif,positif,SALAH
Shopee,4,"iklan aja terus di semua apk, mana tombolnya kecil bgt lagi.. nggak di tekan kadang langsung masuk aja ke apk shopee nih, ALAMAK NAJISNYAAA 😘",negatif,positif,SALAH
Shopee,4,"update terus,tapi peforma buruk",negatif,positif,SALAH
Shopee,4,"setelah pakai jasa pengiriman spx, barang yang dipesan baik dari yang jarak jauh maupun yang dekat sama aja estimasi pengantarannya (lama)",negatif,positif,SALAH
Shopee,4,bisa memantau posisi janda,netral,positif,SALAH
Shopee,4,"saya kasih bintang satu, soalnya kurir di expedisi SPX PASEAN sering pengiriman gagal,alias balik lagi,padahal kurirnya tetangga sendiri",negatif,positif,SALAH
Shopee,4,mak tukuk ke barongan,netral,positif,SALAH
Shopee,4,"cobak lah di update lagi aplikasinya, jangan pas buka shopee langsung ke video, bikin berat dan lag, ngga semua hp dan kuota orang itu sama, tersiksa kalau buka shopee",negatif,positif,SALAH
Shopee,4,"min minta tolong , kalo bisa pas pengiriman itu ada tercantum nama kurir dan nomor telpon nyaa, jadi kalo kita mau konfirmasi kan gampang🙏🏻🙏🏻",negatif,positif,SALAH
Shopee,4,"yeah,..suka mecet.... ..jelek.",negatif,positif,SALAH
Shopee,4,"mempermudah kan kita untuk belanja,dan tidak ribet,dan menyesuaikan keinginan kita",netral,positif,SALAH
Shopee,4,"paket nyasar mulu, heran. tiap co pasti drama nyasar dulu.",negatif,positif,SALAH
Shopee,4,paket bermasalah pihak shopy slow respon mending belanja di tokopedia lebih banyak vocernya,negatif,positif,SALAH
Shopee,4,"mending belanja online pindah ke aplikasi sebelah, disinigiliran return pengembalian barang malah ribet padahal sudah ada foto dan video. dan sangat jelas barang rusak tapi di tinjau mulu sampai berharihari",negatif,positif,SALAH
Shopee,4,tutor bintang nol dong,negatif,positif,SALAH
Shopee,4,gacoan,netral,positif,SALAH
Shopee,4,"aplikasi belanja makin eror di-update, kenapa ada sistem minta no hp lagi yang baru padahal udah itupun ga bisa jadi pesan gara-gara itu kode nya gak ada terkirim padahal nomor hp dah bener udah berulang kali coba tapi tetap GK bisa, eror nih shopee padahal juga udah instal ulang tetap gak terkirim tuh kode otp sialan, kenapa coba ad sistem ke gitu padahal no hp udah ada malah minta yg baru",negatif,positif,SALAH
Shopee,4,tik tok gak ada menu live selama beberapa hari ini di saat kami butuh info live real time,netral,positif,SALAH
Shopee,4,aplikasinya berat & lemot bgt skrg..,negatif,positif,SALAH
Shopee,4,👍👍👍👍👍,netral,positif,SALAH
Shopee,4,"saran saya sebelum kalian mau cod , sebelum mau checkout , alangkah baiknya kalian liat komen di setiap toko , itu aja sih",netral,positif,SALAH
Shopee,4,harus bijak dalam menggunakan shopee ya temann temann semuanyaa😘,netral,positif,SALAH
Shopee,5,"banyak lagi dong coin nya jgn kecil"" Mulu",negatif,positif,SALAH
Shopee,5,"aku sangat senang dan suka memakai shopee, sudah pakai sejak awal2 muncul, namun.... sangat di sayangkan, spailater dan spinjamnya TIDAK BERTAMBAH2 JUGA😅😅, mohon berikan limit yg baik karna saya sebagai pengguna sangat sadar dan tdk pernah mengalami denda. 🙏🙏 sukses selalu keranjang orange.",positif,negatif,SALAH
Shopee,5,iklan anj,negatif,positif,SALAH
Shopee,5,mantap aplikasi yang banyak diskon dan jadi mudah segalanya..,positif,negatif,SALAH
Shopee,5,"Aplikasi trbaik, tapi sulit dibuka, berhari-hari g Bisa dibuka,mau belanja jadi sulit, admin mohon perbaikannya, g seperti shoppepay offline aja bisa dibuka apalagi online, cuma Shopee yg sulit dibuka g seperti aplikasi lainnya",netral,positif,SALAH
Shopee,5,"Kenapa pesan instan dihilangkan? Merepotkan saja, tidak fleksibel makin lama makin di Update bikin tambah lemot, isi token malah dihilangkan namanya bikin orang salah memasukan isi ulang token sangat tolol!!!",negatif,positif,SALAH
Shopee,5,pelit diskon ongkirnya,negatif,positif,SALAH
Shopee,5,harga barang mahal tidak ada kupon diskon,negatif,positif,SALAH
Shopee,5,"kalo ngga prioritas mesti kena double order, payah",negatif,positif,SALAH
Shopee,5,"Dulu shopee memberikan akses/fitur kepada pembeli untuk bisa melakukan blokir kepada penjual dan sekarang pihak shopee sebagai pembeli tidak ada lagi fitur blokir untuk penjual,Dan seharusnya pihak shopee membuat semua adil dan seimbang dari pihak pembeli akses fitur blokir dihilangkan dan seharusnya dari pihak penjual juga dihilangkan akses fitur blokir,Karena dari pihak penjual di shopee bisa sesuka hati melakukan blokir secara sepihak kepada pembeli dengan seenaknya,Tidak ADIL pihak shopee!!!",netral,negatif,SALAH
Shopee,5,"Shopee tolong fairplay, kenapa giliran seller curang rate ku disembunyikan. Harusnya ditelaah /dipelajari dulu siapa yg curang? Atau siapa yg salah ❌. Jangan langsung main sembunyikan rate dong.",negatif,positif,SALAH
Shopee,5,"tolong respon yg cepat, pembelian paket data sdh 24 jam gak masuk2, pending terus mau hub CS ribet bgt",negatif,positif,SALAH
Shopee,5,"selamat malam developer shopee,,,, barusan saya mengisi pulsa 5 ribu lewat aplikasi shopee,,,,,saldo shopeepay saya sudah berkurang 5 ribu tetapi pulsa 5 ribu saya tidak kunjung datang,,,, mohon penjelasannya developer shopee",netral,positif,SALAH
Shopee,5,kenapa tidak bisa buat cod,negatif,positif,SALAH
Shopee,5,𝒔𝒉𝒐𝒑𝒆𝒆 𝒌𝒓𝒆𝒏 𝒃𝒏𝒈𝒕,netral,positif,SALAH
Shopee,5,ketika saya complan barang shope menyelesaikannya dengan cepat tanpa ribet dan berbelit pokoknya shope yg terbaik saya akan terus memakainya.,positif,negatif,SALAH
Shopee,5,tiba tiba paylater sama spinjam menghilang dari line,negatif,positif,SALAH
Shopee,5,olo,netral,positif,SALAH
Shopee,5,shopee skrng lemot pengiriman nya..,negatif,positif,SALAH
Shopee,5,"Aplikasi cacattt, lag banget",negatif,positif,SALAH
Shopee,5,pindahan olshop dari toko ijo sebelah yang udah kerasa mau bangkrut. anda harus jauh lebih baik shopee,netral,positif,SALAH
Shopee,5,belum coba hehehe,netral,positif,SALAH
Shopee,5,"saya kasih bintang 5 mudah2, seller yg nakal di tindak.",netral,positif,SALAH
Shopee,5,🥰🥰,netral,positif,SALAH
Shopee,5,semenjak ada shoope mau cek out barang paket datang selalu amanah dengan sellernya dan fitur COD sehingga memudahkan pembayaran cash. Untuk kedepannya pihak shopee tambahkan lagi yah pembayaran pakai aplikasi dana sehingga memudahkan pembayaran selain seabank dsb terimakasih shopee Indonesia👏,positif,negatif,SALAH
Shopee,5,"check in nonton videonya cuma dapat 1 rupiah, kalo 1 minggu cuma dapat 7 rupiah. kenapa ya ?",netral,positif,SALAH
Shopee,5,100% gratis ongkir... pengiriman paling cepat di shopee🤩,positif,negatif,SALAH
Shopee,5,"PC . ,,",netral,positif,SALAH
Shopee,5,"saya membeli voucher di aplikasi ini namun voucher tersebut tidak dapat digunakan, rugi uang dan klaim malah di tolak,segala upaya sudah saya coba lakukan dengan tim cs shopee namun tidak sesuai dengan yang di harapkan, semoga uangnya berkah aja ya shopee.. kapok pake apk orange ini",negatif,positif,SALAH
Shopee,5,tarima kasih,netral,positif,SALAH
Lazada,1,kelaz aplikasi ini ada barang yang saya butuhkan maju terus lazada 🔥,positif,negatif,SALAH
Lazada,1,hhu,netral,positif,SALAH
Lazada,1,"belanja mudah,,proses cepat dan kalau ada keluhan langsung di tanggapi,,,cuma satu saya minta toko yg tidak amanah jangan ada di lazada,,karna konsumen bayak yg mengeluh",netral,negatif,SALAH
Lazada,1,"gampang fitur menu nya,bnyk promo,yg pasti selalu update yang terbaru di setiap pelayanannya kepada konsumennya",positif,negatif,SALAH
Lazada,1,no rekomendasi...pesen tgl 29 agustus...masa estimasi sampai tgl 6 sd 9 september 🤣...uninstal lbh baik,negatif,positif,SALAH
Lazada,1,👍👍,netral,positif,SALAH
Lazada,1,berbelanja di lazada dengan mudah dan cepat di kirim kurir nya juga ramah banyak diskon dan promo.,positif,negatif,SALAH
Lazada,1,tiga dlu KLO bagus tambah lagi,netral,positif,SALAH
Lazada,1,payah GK ada paylater,negatif,positif,SALAH
Lazada,1,mantap... belanja jadi ga perlu panas panasan,positif,negatif,SALAH
Lazada,1,kita coba dulu,netral,positif,SALAH
Lazada,1,contoh,netral,positif,SALAH
Lazada,1,semoga amanah,netral,positif,SALAH
Lazada,1,mudah dan g ribet bisa cod cek barang dulu baru bayar,positif,negatif,SALAH
Lazada,1,trim's lazada...semoga kedepannya lebih baik lagi...dalam pelayanannya..sebab apapun yg saya inginkan berbelanja di Lazada sudah tersedia.tinggal klik pesan barang langsung dikemas dan diantar sesuai pesanan.👍👍,positif,negatif,SALAH
Lazada,1,harus sesuai ekspetasi,netral,positif,SALAH
Lazada,1,mohon dibuatkan modus gelap agar nyaman dimata,netral,positif,SALAH
Lazada,1,belum begitu manyenangkan,negatif,positif,SALAH
Lazada,1,lazada tampilannya perlu diperbaiki agar lebih simpel terus jaringannya diperbagus,netral,positif,SALAH
Lazada,1,"ngasih ongkirnya GK kira""",negatif,positif,SALAH
Lazada,1,"masih banyak toko-toko gelap, potensi penipuan",negatif,positif,SALAH
Lazada,1,Selama ini lazada tidak mengecewakan.semoga kedepannya lebih baik untuk menutup toko yg penipu. lebih banyak promo terutama gratis ongkir semoga lebih banyak lagi,positif,negatif,SALAH
Lazada,1,paketnya kagak ada jangan beli disini,negatif,positif,SALAH
Lazada,1,lazada haram GK usah ko banyak iklan,negatif,positif,SALAH
Lazada,1,"Kecewa,,,,,",negatif,positif,SALAH
Lazada,1,saya suka belanja di lazada karena banyak diskonnya,positif,negatif,SALAH
Lazada,1,"belanja online di lazada mudah dan banyak promo dan bisa di tambah koin, semoga lazada tetap jaya",positif,negatif,SALAH
Lazada,1,semoga ini bukan penipuan,netral,positif,SALAH
Lazada,1,"baru pesan barang,,mudah2 sesuai gambar",netral,positif,SALAH
Lazada,2,mengganggu,negatif,positif,SALAH
Lazada,2,Jagan bikin saya kecewa KK,netral,positif,SALAH
Lazada,2,"tidak bisa login, ribet amat",negatif,positif,SALAH
Lazada,2,"mantap lazada,tapi kalau bisa ongkirnya kurangin",positif,negatif,SALAH
Lazada,2,lebih mudah belanja apa saja hanya d lazada,positif,negatif,SALAH
Lazada,2,poko nya engga perah kecewa blanja di lazada dan mau blnja apapun semu ada dan harga nya terjangkau mudah dan terpercaya,positif,negatif,SALAH
Lazada,2,Untuk saat ini toko oren yang terbaik..,negatif,positif,SALAH
Lazada,2,"Aplikasinya mudah dan harga murah, sejauh ini belanja disini hampir selalu puas, ya walau ada sedikit seller yang kurang memuaskan. Tapi masih aman laa banyakan yang memuaskan, pembayaran juga beragam, tingkatkan terus performanya ya",positif,negatif,SALAH
Lazada,2,"aplikasinya ringan, pengiriman Lex id lumayan cepat, gratis ongkir belum sampai 100% jika luar kota dan provinsi",positif,negatif,SALAH
Lazada,2,kasih yg sempurna buat yg istimwa,netral,positif,SALAH
Lazada,2,Setiap kali pesan barangnya selalu sesuai harapan,positif,negatif,SALAH
Lazada,2,book=buku keep=menyimpan bokep=jepang,negatif,positif,SALAH
Lazada,2,bagus kurirnya dsn tepat waktunya tapi kadang pesanan tidak sesuai yg digambar,positif,negatif,SALAH
Lazada,2,mantap yang penting jangan ada yng nipu2 bos,positif,negatif,SALAH
Lazada,2,Aplikasi yang bermanfaat dan sangat membantu untuk memenuhi beberapa kebutuhan,positif,negatif,SALAH
Lazada,2,tolong di ongkiryah agar di hematkan lagih 😁,netral,positif,SALAH
Lazada,2,siap kirim,netral,positif,SALAH
Lazada,2,👍👍👍,netral,positif,SALAH
Lazada,2,belum tau hasil nya tapi beri bintang 5,netral,negatif,SALAH
Lazada,2,"mantap lazada cara pengirimannya cepat dan barang yang kita pesan, sesuai dengan harapan",positif,negatif,SALAH
Lazada,2,sya coba dulu,netral,positif,SALAH
Lazada,2,cukup,netral,positif,SALAH
Lazada,2,iklan lu ganggu tlol,negatif,positif,SALAH
Lazada,2,sering buat harga promo,netral,positif,SALAH
Lazada,2,sempat dpat barang rusak👍🥹,negatif,positif,SALAH
Lazada,2,ongkir nya mahal,negatif,positif,SALAH
Lazada,2,banyakin Rp 0 biar terus belanja di lazada,netral,positif,SALAH
Lazada,2,info jelas dan produk yg bagus.👍,positif,negatif,SALAH
Lazada,2,Susah kali kek babi untuk pengembalian dana,negatif,positif,SALAH
Lazada,2,"selalu banyak promo dan banyak pilihan toko..lebih teliti lagi Gan,..suka kliru karena murah",positif,negatif,SALAH
Lazada,2,ulasan bersifat publik serta menyertikkan infonya dan perangkat,netral,positif,SALAH
Lazada,2,flatfom yang menawarkan harga jual termurah.. mantap lazada.. 👍,positif,negatif,SALAH
Lazada,2,"Aplikasinya bagus & cukup ringan dijalankan meski device hanya dg RAM 2GB, pelayanannya juga baik. Terima kasih banyak Lazada Indonesia",positif,negatif,SALAH
Lazada,2,"sy harap untuk slanjutnya jgn banyak iklan nya, mksh.",netral,negatif,SALAH
Lazada,2,"lazada memang paling yang paling terbaik, semoga makin sukses, makin banyak pengguna, dan makin gampang dapat vouchernya, best of the best😍😍😍",positif,negatif,SALAH
Lazada,2,orang buka website malah kesini 🤮,negatif,positif,SALAH
Lazada,3,Sejauh ini sy puas dgn pelayanan belanja di Lazada,positif,negatif,SALAH
Lazada,3,walaupun menggunakan akun lama tetap terkunci harus ganti akun baru begitu juga akun baru belum masuk sudah terkunci akun barunya,netral,negatif,SALAH
Lazada,3,tolong pengiriman lebih cepat ok,netral,positif,SALAH
Lazada,3,data dibobol penipu,negatif,positif,SALAH
Lazada,3,SELESAI,netral,positif,SALAH
Lazada,3,update terus malah tambah lelet,negatif,positif,SALAH
Lazada,3,mohon di percepat pesanan kami,negatif,positif,SALAH
Lazada,3,👍,netral,positif,SALAH
Lazada,3,"sangat suka berbelanja di lazada,namun seler rekanannya sering nipu, makanya saya sangat penasaran....",positif,negatif,SALAH
Lazada,3,banyakin lagi produk yg murah tapi berkualitas,netral,positif,SALAH
Lazada,3,"aplikasi yang memudahkan berbelanja, jika ada keluhan cepat merespon dan jika ada kendala cepat di atasi, terima kasih lazada 👍, sukses selalu lazada 🙏",positif,negatif,SALAH
Lazada,3,siang cuaca yang kurang mendukung,netral,positif,SALAH
Lazada,3,"buat akun kayak ngelamar kerja, buruk!!",negatif,positif,SALAH
Lazada,3,say mau secara geratis pocerr ini di aktipkn superti Biya Sanja say sudah bergabung di Garuda Indonesia ya kawan ku bohong di aktipkn tiyap hari ya trmkasih ya,netral,negatif,SALAH
Lazada,3,aplikasi yg sangat membantu. mau belanja tinggal klik pesen. apapun kebutuhannya tinggl klik.. simple banget semua kebutuhan ada👍👍👍👍lazada it's ok,positif,negatif,SALAH
Lazada,3,lazada sekarang ongkir nya mahal🤔🤔🤔,negatif,positif,SALAH
Lazada,3,pokoknya yang ada di sini dan saya sudah sering pesan tidak kecewa,positif,negatif,SALAH
Lazada,3,"sangat membantu apapun yg saya butuhkan ada,sukses sll lazada🙏",positif,negatif,SALAH
Lazada,3,banyak bugg pa s loginn,negatif,positif,SALAH
Lazada,3,Bagus aplikasiny dari aku Masi zaman SMA suka sering belanja buat peralatan sekolhku smpai sekarang smuanya bagus tp mhon yg jualannya menipu agar diban akun penjualny soalny saya pernah ditipu beli kepala dan kabel data charger di lazada pas dipake malah meledak jdi korslet listrikku itu sangat bahaya harap ditindak lanjut penjual yg menipu karna ad kecurangan,positif,negatif,SALAH
Lazada,3,aplikasi lazada bagus ! tingkat kan terus kwalitas barang yang murah dan berkualitas. serta gratis ongkir nya!! sehingga dpt mendukung efisiensi anggaran yang tepat sasaran. mendukung Indonesia maju berjuang tiada akhir! 🇲🇨❤️🙏,positif,negatif,SALAH
Lazada,3,banyak barang fake,negatif,positif,SALAH
Lazada,3,pas mau banyar ihhh banyak loading jengkel niat ngga sih ini aplikasi,negatif,positif,SALAH
Lazada,3,seharusnya di adakan fitur cek paket sebelum sampai ke lokasi tujuan penerima saya kena scam 2 kali di aplikasi ini,netral,negatif,SALAH
Lazada,3,layanan lambat pengiriman bertele tele bikin pusing saja,negatif,positif,SALAH
Lazada,3,elfcavu.melati,netral,positif,SALAH
Lazada,3,yu om yuu di ulu i love you UU u want to search the sp di k ko ini om mo,netral,negatif,SALAH
Lazada,3,menycoba,netral,positif,SALAH
Lazada,3,belanja ribet ya cuma di lazada,negatif,positif,SALAH
Lazada,3,amanah,netral,positif,SALAH
Lazada,4,mohon segera tutup toko yang bernama td21store sudah banyak korban yang ditimbulkan dari toko tersebut karena selalu mengirim barang yang tidak sesuai dengan apa yang dipesan,netral,negatif,SALAH
Lazada,4,smoga sllu amanah,netral,positif,SALAH
Lazada,4,jujur itu mahal dgn jujur maka akan di mudahkan segalanya,netral,negatif,SALAH
Lazada,4,lumayan halus lembut kain yah,netral,positif,SALAH
Lazada,4,Terima kasih lazada sudah membantu menyelesaikan masalah kaca mata saya dengan pengembalian dana...tinggal menunggu ditransfr ke rekening saja..nanti saya perbaharui lagi ulasannya..,netral,negatif,SALAH
Lazada,4,"kenapa penarikn saldo dibatas aneh sprti ngasih limit pinjaman d bts, pngembalian dana tdk tentu , penarikn d bts ngaco lazada bkin konsumen sgt kcewa !",negatif,positif,SALAH
Lazada,4,kagak jelas nih apk,negatif,positif,SALAH
